6.376030547e10	6651.61	382.0	25.93	48.04	101611.27	1001.0
6.3760284857e10	6246.2	404.0	24.6	48.63	101570.0	5.0
6.3760285177e10	6246.0	404.0	24.6	48.63	101570.0	11.0
6.3760285497e10	6327.0	406.0	24.6	48.63	101570.0	25.0
6.3760285817e10	6671.2	403.0	24.65	48.63	101570.0	42.0
6.3760286137e10	6670.7	403.0	24.65	48.63	101560.0	40.0
6.3760286457e10	6670.1	402.0	24.65	48.63	101560.0	43.0
6.3760286777e10	6669.6	401.0	24.65	48.24	101570.0	76.0
6.3760287097e10	6669.1	401.0	24.7	48.24	101570.0	76.0
6.3760287417e10	6668.7	400.0	24.7	48.24	101570.0	65.0
6.3760287737e10	6668.5	401.0	24.75	48.24	101570.0	74.0
6.3760288057e10	6668.3	400.0	24.85	47.45	101570.0	81.0
6.3760288377e10	6667.8	399.0	24.75	47.45	101570.0	74.0
6.3760288697e10	6667.5	399.0	24.75	48.24	101570.0	58.0
6.3760289017e10	6667.5	399.0	24.85	48.24	101570.0	73.0
6.3760289337e10	6667.1	398.0	24.9	47.45	101570.0	160.0
6.3760289657e10	6666.7	398.0	24.95	47.45	101570.0	102.0
6.3760289977e10	6666.7	397.0	25.0	47.45	101570.0	110.0
6.3760290297e10	6666.4	397.0	25.0	47.45	101580.0	115.0
6.3760290617e10	6666.4	396.0	25.0	47.45	101570.0	184.0
6.3760290937e10	6666.1	396.0	25.1	47.45	101570.0	176.0
6.3760291257e10	6665.8	395.0	25.1	47.45	101570.0	117.0
6.3760291577e10	6665.0	395.0	25.2	47.45	101580.0	192.0
6.3760291897e10	6665.0	394.0	25.25	47.06	101580.0	192.0
6.3760292217e10	6664.9	394.0	25.25	47.06	101590.0	160.0
6.3760292537e10	6664.7	393.0	25.25	47.06	101590.0	152.0
6.3760292857e10	6664.4	392.0	25.25	47.06	101590.0	192.0
6.3760293177e10	6664.1	392.0	25.25	47.06	101590.0	136.0
6.3760293497e10	6663.8	391.0	25.2	47.06	101600.0	160.0
6.3760293817e10	6663.4	390.0	25.2	47.06	101600.0	126.0
6.3760294137e10	6663.1	390.0	25.2	47.06	101590.0	152.0
6.3760294457e10	6662.9	389.0	25.2	47.06	101590.0	184.0
6.3760294777e10	6662.8	390.0	25.25	46.67	101590.0	264.0
6.3760295097e10	6662.8	389.0	25.25	46.67	101590.0	128.0
6.3760295417e10	6662.7	388.0	25.25	46.67	101600.0	113.0
6.3760295737e10	6662.4	388.0	25.25	46.67	101600.0	136.0
6.3760296057e10	6662.2	387.0	25.25	46.67	101600.0	144.0
6.3760296377e10	6661.9	387.0	25.25	46.67	101600.0	112.0
6.3760296697e10	6661.3	387.0	25.3	46.67	101600.0	113.0
6.3760297017e10	6661.0	386.0	25.35	46.67	101600.0	107.0
6.3760297337e10	6660.6	386.0	25.35	46.67	101600.0	106.0
6.3760297657e10	6660.4	385.0	25.35	46.67	101610.0	160.0
6.3760297977e10	6660.1	385.0	25.4	46.67	101610.0	400.0
6.3760298297e10	6659.8	385.0	25.45	46.67	101610.0	160.0
6.3760298617e10	6659.6	384.0	25.4	46.67	101600.0	100.0
6.3760298937e10	6659.1	384.0	25.4	46.67	101610.0	99.0
6.3760299257e10	6659.0	384.0	25.35	46.67	101610.0	136.0
6.3760299577e10	6658.5	383.0	25.35	46.67	101610.0	117.0
6.3760299897e10	6658.0	383.0	25.35	46.67	101610.0	120.0
6.3760300217e10	6657.7	383.0	25.35	46.67	101620.0	176.0
6.3760300537e10	6657.3	383.0	25.35	46.67	101620.0	136.0
6.3760300857e10	6656.9	382.0	25.35	46.67	101620.0	87.0
6.3760301177e10	6656.5	382.0	25.35	47.06	101620.0	123.0
6.3760301497e10	6655.8	381.0	25.35	47.06	101620.0	232.0
6.3760301817e10	6655.4	381.0	25.35	47.45	101620.0	280.0
6.3760302137e10	6654.9	381.0	25.35	48.24	101620.0	336.0
6.3760302457e10	6654.4	381.0	25.4	48.24	101610.0	456.0
6.3760302777e10	6654.3	380.0	25.45	48.63	101610.0	352.0
6.3760303097e10	6653.8	380.0	25.5	48.63	101620.0	712.0
6.3760303417e10	6653.7	380.0	25.55	48.24	101610.0	520.0
6.3760303737e10	6653.2	379.0	25.6	48.24	101610.0	816.0
6.3760304057e10	6652.7	379.0	25.7	48.24	101610.0	856.0
6.3760304377e10	6652.6	379.0	25.7	48.24	101610.0	512.0
6.3760304697e10	6652.1	378.0	25.8	47.84	101620.0	632.0
6.3760305017e10	6651.7	378.0	25.8	47.84	101620.0	816.0
6.3760295017e10	6662.9	389.0	25.3	46.67	101590.0	144.0
6.3760295177e10	6662.8	389.0	25.3	46.67	101600.0	113.0
6.3760295337e10	6662.8	389.0	25.3	46.67	101600.0	115.0
6.3760295497e10	6662.6	388.0	25.3	46.67	101600.0	112.0
6.3760295657e10	6662.4	388.0	25.3	46.67	101600.0	128.0
6.3760295817e10	6662.5	388.0	25.3	46.67	101600.0	144.0
6.3760295977e10	6662.4	388.0	25.3	46.67	101600.0	152.0
6.3760296137e10	6662.0	387.0	25.3	46.67	101600.0	136.0
6.3760296297e10	6662.1	387.0	25.3	46.67	101600.0	124.0
6.3760296457e10	6661.7	387.0	25.3	46.67	101600.0	101.0
6.3760296617e10	6661.4	387.0	25.3	46.67	101600.0	117.0
6.3760296777e10	6661.2	387.0	25.35	46.67	101600.0	110.0
6.3760296937e10	6661.1	386.0	25.35	46.67	101600.0	99.0
6.3760297097e10	6661.0	386.0	25.35	46.67	101600.0	115.0
6.3760297257e10	6660.7	386.0	25.35	46.67	101600.0	94.0
