6.3759086063e10	6189.8	368.0	24.35	1.0	121.0
6.3759086083e10	6190.2	368.0	24.35	1.0	119.0
6.3759086103e10	6189.9	368.0	24.35	1.0	119.0
6.3759086123e10	6190.1	368.0	24.25	1.0	121.0
6.3759086143e10	6190.7	372.0	24.25	1.0	127.0
6.3759086163e10	6488.9	372.0	24.25	1.0	120.0
6.3759086183e10	6936.6	348.67	24.25	1.0	125.0
6.3759086203e10	6949.7	437.33	24.25	1.0	136.0
6.3759086223e10	6946.1	436.67	24.25	1.0	136.0
6.3759086243e10	6945.9	437.33	24.25	1.0	136.0
6.3759086263e10	6945.7	438.0	24.25	1.0	136.0
6.3759086283e10	6945.2	438.0	24.2	1.0	144.0
6.3759086303e10	6944.9	438.0	24.2	1.0	152.0
6.3759086323e10	6944.9	438.67	24.2	1.0	168.0
6.3759086343e10	6945.1	438.0	24.2	1.0	184.0
6.3759086363e10	6944.6	438.67	24.2	1.0	184.0
6.3759086383e10	6944.7	438.67	24.2	1.0	192.0
6.3759086403e10	6944.6	438.67	24.1	1.0	200.0
6.3759086423e10	6944.4	438.67	24.1	1.0	208.0
6.3759086443e10	6944.5	438.67	24.1	1.0	200.0
6.3759086463e10	6944.6	438.67	24.1	1.0	208.0
6.3759086483e10	6944.2	438.67	24.1	1.0	208.0
6.3759086503e10	6944.0	438.67	24.1	1.0	216.0
6.3759086523e10	6944.1	438.67	24.1	1.0	216.0
6.3759086543e10	6943.6	438.67	24.1	1.0	224.0
6.3759086563e10	6943.9	440.0	24.1	1.0	216.0
6.3759086583e10	6944.3	439.33	24.1	1.0	208.0
6.3759086603e10	6944.3	440.0	24.05	1.0	192.0
6.3759086623e10	6944.2	439.33	24.0	1.0	168.0
6.3759086643e10	6944.1	440.0	24.0	1.0	160.0
6.3759086663e10	6944.0	440.0	24.0	1.0	144.0
6.3759086683e10	6943.7	440.67	24.0	1.0	136.0
6.3759086703e10	6943.7	440.67	24.0	1.0	128.0
6.3759086723e10	6943.5	440.67	24.0	1.0	128.0
6.3759086743e10	6943.4	440.67	24.0	1.0	128.0
6.3759086763e10	6943.3	440.67	23.95	1.0	128.0
6.3759086783e10	6943.7	440.67	23.95	1.0	128.0
6.3759086803e10	6943.1	440.67	23.9	1.0	126.0
6.3759086823e10	6942.4	438.0	24.0	1.0	123.0
6.3759086843e10	6942.8	438.0	24.0	1.0	120.0
6.3759086863e10	6942.4	438.0	24.0	1.0	117.0
6.3759086883e10	6942.4	438.0	24.0	1.0	116.0
6.3759086903e10	6942.2	438.0	24.0	1.0	115.0
6.3759086923e10	6942.4	438.67	24.0	1.0	115.0
6.3759086943e10	6942.3	438.67	24.0	1.0	113.0
6.3759086963e10	6942.3	438.67	24.0	1.0	108.0
6.3759086983e10	6942.5	438.67	24.0	1.0	102.0
6.3759087003e10	6942.5	438.67	24.0	1.0	94.0
6.3759087023e10	6943.1	438.67	24.0	1.0	86.0
6.3759087043e10	6941.8	438.67	24.0	1.0	84.0
6.3759087063e10	6941.8	438.67	24.0	1.0	81.0
6.3759087083e10	6941.5	438.67	24.0	1.0	79.0
6.3759087103e10	6942.2	438.67	24.0	1.0	78.0
6.3759087123e10	6942.2	438.67	23.95	1.0	78.0
6.3759087143e10	6941.4	438.67	23.95	1.0	79.0
6.3759087163e10	6940.7	438.67	23.9	1.0	77.0
6.3759087183e10	6941.3	438.67	23.95	1.0	78.0
6.3759087203e10	6941.5	438.67	23.9	1.0	80.0
6.3759087223e10	6941.6	440.67	23.85	1.0	83.0
6.3759087243e10	6941.5	440.0	23.85	1.0	85.0
6.3759087263e10	6941.0	438.67	23.85	1.0	84.0
