6.3758535902e10	6260.2	385.75	24.9	1.0	1.0
6.3758536382e10	6259.4	385.5	24.5	1.0	2.0
6.3758536862e10	6258.0	383.0	24.5	1.0	2.0
6.3758537342e10	6256.9	383.5	24.45	1.0	0.0
6.3758537822e10	6255.8	383.75	24.25	1.0	0.0
6.3758538302e10	6254.3	383.25	24.15	1.0	0.0
6.3758538782e10	6253.3	383.0	23.95	1.0	0.0
6.3758539262e10	6252.1	383.0	23.7	1.0	0.0
6.3758539742e10	6251.1	383.75	23.65	1.0	0.0
6.3758540222e10	6249.7	384.0	23.5	1.0	0.0
6.3758540702e10	6248.8	384.0	23.5	1.0	0.0
6.3758541182e10	6247.4	384.0	23.4	1.0	0.0
6.3758541662e10	6246.3	384.25	23.35	1.0	0.0
6.3758542142e10	6245.3	384.75	23.25	1.0	0.0
6.3758542622e10	6244.1	385.0	23.2	1.0	0.0
6.3758543102e10	6243.2	385.0	23.2	1.0	0.0
6.3758543582e10	6242.3	385.0	23.2	1.0	0.0
6.3758544062e10	6241.5	385.75	23.15	1.0	0.0
6.3758544542e10	6240.5	386.0	23.1	1.0	0.0
6.3758545022e10	6239.7	386.0	23.1	1.0	0.0
6.3758545502e10	6238.9	386.0	23.05	1.0	0.0
6.3758545982e10	6238.0	386.25	23.0	1.0	0.0
6.3758546462e10	6237.4	386.75	23.0	1.0	0.0
6.3758546942e10	6236.2	387.0	22.95	1.0	0.0
6.3758547422e10	6235.5	387.0	22.85	1.0	0.0
6.3758547902e10	6234.9	387.0	22.85	1.0	0.0
6.3758548382e10	6234.1	387.0	22.75	1.0	0.0
6.3758548862e10	6233.1	387.5	22.75	1.0	0.0
6.3758549342e10	6232.5	388.0	22.75	1.0	0.0
6.3758549822e10	6231.9	388.0	22.75	1.0	0.0
6.3758550302e10	6231.1	388.0	22.7	1.0	0.0
6.3758550782e10	6230.2	388.0	22.7	1.0	0.0
6.3758551262e10	6229.6	388.0	23.1	1.0	0.0
6.3758551742e10	6229.6	388.0	23.3	1.0	0.0
6.3758552222e10	6229.6	388.0	23.4	1.0	0.0
6.3758552702e10	6229.6	388.0	23.5	1.0	0.0
6.3758553182e10	6229.8	388.0	23.5	1.0	0.0
6.3758553662e10	6230.0	388.0	23.6	1.0	0.0
6.3758554142e10	6230.0	388.0	23.7	1.0	0.0
6.3758554622e10	6230.3	388.0	23.7	1.0	0.0
6.3758555102e10	6230.2	388.0	23.75	1.0	0.0
6.3758555582e10	6230.2	388.25	23.75	1.0	0.0
6.3758556062e10	6230.3	388.5	23.8	1.0	0.0
6.3758556542e10	6230.2	388.75	23.85	1.0	0.0
6.3758557022e10	6230.5	389.0	23.85	1.0	0.0
6.3758557502e10	6230.4	389.0	23.85	1.0	1.0
6.3758557982e10	6230.4	389.0	23.9	1.0	1.0
6.3758558462e10	6230.4	389.0	23.95	1.0	4.0
6.3758558942e10	6230.5	389.0	23.95	1.0	3.0
6.3758559422e10	6230.1	389.0	23.95	1.0	9.0
6.3758559902e10	6230.2	389.0	24.0	1.0	8.0
6.3758560382e10	6230.1	389.25	23.95	1.0	10.0
6.3758560862e10	6229.6	389.5	24.0	1.0	12.0
6.3758561342e10	6229.3	389.75	24.0	1.0	8.0
6.3758561822e10	6229.2	390.0	24.0	1.0	5.0
6.3758562302e10	6228.7	390.0	24.0	1.0	5.0
6.3758562782e10	6228.5	390.0	24.0	1.0	4.0
6.3758563262e10	6228.3	390.0	24.0	1.0	3.0
6.3758563742e10	6228.1	390.0	24.0	1.0	10.0
6.3758564222e10	6227.5	390.0	24.0	1.0	12.0
6.3758564702e10	6227.5	390.0	24.0	1.0	2.0
6.3758565182e10	6226.8	390.0	24.0	1.0	2.0
6.3758565662e10	6226.8	390.0	24.0	1.0	3.0
6.3758566142e10	6226.3	390.0	24.0	1.0	6.0
6.3758566622e10	6226.2	390.75	24.05	1.0	11.0
6.3758567102e10	6226.0	391.25	24.1	1.0	32.0
6.3758567582e10	6225.1	392.25	24.2	1.0	61.0
6.3758568062e10	6225.1	392.25	24.3	1.0	59.0
6.3758568542e10	6225.0	391.5	24.35	1.0	68.0
6.3758569022e10	6224.8	391.25	24.45	1.0	90.0
6.3758569502e10	6225.0	391.5	24.2	1.0	232.0
6.3758569982e10	6223.2	392.0	23.65	1.0	192.0
6.3758570462e10	6221.2	392.25	23.5	1.0	152.0
6.3758570942e10	6219.4	392.5	23.3	1.0	160.0
6.3758571422e10	6217.4	392.75	23.1	1.0	296.0
6.3758553782e10	6230.0	388.0	23.65	1.0	0.0
6.3758554022e10	6229.8	388.0	23.7	1.0	0.0
6.3758554262e10	6230.3	388.0	23.7	1.0	0.0
6.3758554502e10	6230.0	388.0	23.7	1.0	0.0
6.3758554742e10	6230.6	388.0	23.7	1.0	0.0
6.3758554982e10	6230.1	388.25	23.75	1.0	0.0
6.3758555222e10	6230.3	388.0	23.75	1.0	0.0
6.3758555462e10	6230.1	388.25	23.75	1.0	0.0
6.3758555702e10	6230.4	388.5	23.75	1.0	0.0
6.3758555942e10	6230.4	388.5	23.8	1.0	0.0
6.3758556182e10	6230.3	388.75	23.85	1.0	0.0
6.3758556422e10	6230.1	388.75	23.9	1.0	0.0
6.3758556662e10	6230.3	389.0	23.85	1.0	0.0
6.3758556902e10	6230.6	389.0	23.85	1.0	0.0
6.3758557142e10	6230.4	389.0	23.9	1.0	0.0
6.3758557382e10	6230.2	389.0	23.9	1.0	1.0
6.3758557622e10	6230.6	389.0	23.9	1.0	1.0
6.3758557862e10	6230.3	389.0	23.9	1.0	1.0
6.3758558102e10	6230.6	389.0	23.95	1.0	2.0
6.3758558342e10	6230.1	389.0	23.95	1.0	4.0
6.3758558582e10	6230.7	389.0	23.95	1.0	4.0
6.3758558822e10	6230.6	389.0	23.95	1.0	4.0
6.3758559062e10	6230.5	389.0	23.95	1.0	3.0
6.3758559302e10	6230.4	389.0	23.95	1.0	8.0
6.3758559542e10	6229.9	389.0	24.0	1.0	10.0
6.3758559782e10	6230.4	389.0	24.0	1.0	9.0
6.3758560022e10	6230.0	389.0	24.0	1.0	8.0
6.3758560262e10	6230.3	389.0	24.0	1.0	10.0
6.3758560502e10	6229.9	389.5	23.95	1.0	10.0
6.3758560742e10	6229.4	389.5	24.0	1.0	13.0
6.3758560982e10	6229.8	389.75	24.0	1.0	12.0
6.3758561222e10	6229.5	389.75	24.0	1.0	8.0
6.3758561462e10	6229.1	390.0	24.0	1.0	8.0
6.3758561702e10	6229.5	390.0	24.0	1.0	6.0
6.3758561942e10	6228.9	390.0	24.0	1.0	4.0
6.3758562182e10	6228.9	390.0	24.0	1.0	5.0
6.3758562422e10	6228.6	390.0	24.0	1.0	5.0
6.3758562662e10	6228.5	390.0	24.05	1.0	5.0
6.3758562902e10	6228.6	390.0	24.0	1.0	3.0
6.3758563142e10	6228.4	390.0	24.0	1.0	3.0
6.3758563382e10	6228.3	390.0	24.0	1.0	4.0
6.3758563622e10	6228.0	390.0	24.05	1.0	8.0
6.3758563862e10	6228.2	390.0	24.05	1.0	12.0
6.3758564102e10	6227.5	390.0	24.05	1.0	15.0
6.3758564342e10	6227.6	390.0	24.05	1.0	9.0
6.3758564582e10	6227.5	390.0	24.05	1.0	2.0
6.3758564822e10	6227.6	390.0	24.05	1.0	2.0
6.3758565062e10	6226.8	390.0	24.05	1.0	2.0
6.3758565302e10	6226.9	390.0	24.05	1.0	3.0
6.3758565542e10	6227.0	390.0	24.05	1.0	3.0
6.3758565782e10	6226.6	390.0	24.05	1.0	4.0
6.3758566022e10	6226.4	390.0	24.05	1.0	5.0
6.3758566262e10	6226.3	390.0	24.05	1.0	8.0
