6.3760037797e10	6053.42	452.0	24.76	43.68	101441.16	787.0
6.3760004641e10	6072.9	439.0	24.1	41.18	101330.0	1.0
6.3760005281e10	6072.2	439.0	23.95	41.96	101330.0	1.0
6.3760005921e10	6071.1	440.0	23.85	42.75	101330.0	1.0
6.3760006561e10	6070.1	440.0	23.75	43.14	101320.0	2.0
6.3760007201e10	6068.5	441.0	23.85	43.14	101330.0	0.0
6.3760007841e10	6067.9	441.0	24.05	42.75	101330.0	0.0
6.3760008481e10	6067.4	441.0	24.2	42.75	101320.0	0.0
6.3760009121e10	6067.3	441.0	24.25	42.75	101310.0	0.0
6.3760009761e10	6067.3	441.0	24.25	43.14	101310.0	0.0
6.3760010401e10	6067.1	441.0	24.25	43.14	101310.0	0.0
6.3760011041e10	6066.9	441.0	24.25	43.14	101310.0	0.0
6.3760011681e10	6066.7	442.0	24.3	43.14	101310.0	0.0
6.3760012321e10	6066.4	442.0	24.35	43.53	101310.0	0.0
6.3760012961e10	6066.2	442.0	24.35	43.53	101310.0	0.0
6.3760013601e10	6066.1	442.0	24.35	43.53	101310.0	0.0
6.3760014241e10	6065.8	442.0	24.35	43.92	101310.0	0.0
6.3760014881e10	6065.4	442.0	24.35	43.92	101310.0	0.0
6.3760015521e10	6065.2	442.0	24.45	43.92	101300.0	0.0
6.3760016161e10	6065.0	442.0	24.45	43.92	101300.0	0.0
6.3760016801e10	6064.9	443.0	24.35	44.31	101300.0	0.0
6.3760017441e10	6064.5	443.0	24.35	44.31	101300.0	0.0
6.3760018081e10	6064.3	443.0	24.35	44.31	101300.0	0.0
6.3760018721e10	6064.2	443.0	24.35	44.71	101300.0	0.0
6.3760019361e10	6063.9	443.0	24.35	44.71	101300.0	0.0
6.3760020001e10	6063.2	443.0	24.35	44.71	101310.0	0.0
6.3760020641e10	6063.0	443.0	24.35	44.71	101320.0	0.0
6.3760021281e10	6062.4	444.0	24.35	44.71	101320.0	2.0
6.3760021921e10	6062.0	444.0	24.35	44.71	101330.0	5.0
6.3760022561e10	6061.7	444.0	24.35	44.71	101340.0	6.0
6.3760023201e10	6061.4	444.0	24.35	44.71	101330.0	13.0
6.3760023841e10	6061.0	444.0	24.35	44.71	101340.0	19.0
6.3760024481e10	6060.4	444.0	24.35	44.71	101340.0	29.0
6.3760025121e10	6059.9	445.0	24.35	44.71	101340.0	40.0
6.3760025761e10	6059.4	445.0	24.4	44.71	101340.0	56.0
6.3760026401e10	6058.9	445.0	24.45	44.71	101350.0	74.0
6.3760027041e10	6058.4	445.0	24.45	44.71	101350.0	93.0
6.3760027681e10	6058.3	445.0	24.35	44.71	101370.0	98.0
6.3760028321e10	6058.2	445.0	24.35	44.71	101370.0	96.0
6.3760028961e10	6057.6	445.0	24.35	44.71	101380.0	100.0
6.3760029601e10	6057.2	446.0	24.45	44.71	101380.0	105.0
6.3760030241e10	6056.7	446.0	24.45	45.1	101390.0	113.0
6.3760030881e10	6056.3	446.0	24.5	45.1	101390.0	152.0
6.3760031521e10	6055.7	446.0	24.5	45.1	101390.0	184.0
6.3760032161e10	6055.2	446.0	24.5	45.1	101390.0	144.0
6.3760032801e10	6054.8	446.0	24.5	45.1	101390.0	192.0
6.3760033441e10	6054.6	447.0	24.5	45.1	101400.0	128.0
6.3760034081e10	6054.4	447.0	24.55	45.1	101400.0	232.0
6.3760034721e10	6054.1	447.0	24.55	45.1	101410.0	272.0
6.3760035361e10	6054.0	447.0	24.6	45.1	101410.0	304.0
6.3760036001e10	6053.8	447.0	24.6	45.1	101400.0	352.0
6.3760036641e10	6053.5	447.0	24.7	44.71	101400.0	392.0
6.3760037281e10	6053.7	447.0	24.7	44.71	101420.0	504.0
6.3760021121e10	6062.6	444.0	24.4	44.71	101320.0	2.0
6.3760021441e10	6062.3	444.0	24.4	44.71	101330.0	3.0
6.3760021761e10	6062.1	444.0	24.4	44.71	101330.0	5.0
6.3760022081e10	6061.9	444.0	24.4	44.71	101330.0	5.0
6.3760022401e10	6061.8	444.0	24.4	44.71	101340.0	5.0
6.3760022721e10	6061.6	444.0	24.4	44.71	101340.0	8.0
6.3760023041e10	6061.6	444.0	24.35	45.1	101340.0	12.0
6.3760023361e10	6061.3	444.0	24.35	45.1	101330.0	15.0
6.3760023681e10	6061.2	444.0	24.35	45.1	101340.0	17.0
6.3760024001e10	6060.9	444.0	24.35	45.1	101340.0	21.0
6.3760024321e10	6060.6	444.0	24.35	45.1	101340.0	26.0
6.3760024641e10	6060.3	444.0	24.4	44.71	101350.0	32.0
6.3760024961e10	6060.0	445.0	24.4	44.71	101350.0	37.0
6.3760025281e10	6059.8	445.0	24.4	44.71	101340.0	44.0
6.3760025601e10	6059.5	445.0	24.4	44.71	101340.0	52.0
6.3760025921e10	6059.3	445.0	24.45	44.71	101340.0	60.0
6.3760026241e10	6059.1	445.0	24.45	44.71	101350.0	70.0
6.3760026561e10	6058.8	445.0	24.45	44.71	101350.0	79.0
6.3760026881e10	6058.5	445.0	24.45	44.71	101350.0	89.0
6.3760027201e10	6058.3	445.0	24.45	44.71	101360.0	97.0
6.3760027521e10	6058.5	445.0	24.4	44.71	101370.0	99.0
6.3760027841e10	6058.2	445.0	24.4	45.1	101380.0	97.0
6.3760028161e10	6058.3	445.0	24.4	45.1	101370.0	96.0
6.3760028481e10	6058.1	445.0	24.4	45.1	101370.0	97.0
6.3760028801e10	6057.7	445.0	24.4	45.1	101380.0	99.0
6.3760029121e10	6057.6	446.0	24.4	45.1	101380.0	101.0
6.3760029441e10	6057.4	446.0	24.45	45.1	101380.0	104.0
