63758277100	66813	376	240	1	0
63758277331	66780	370	240	1	0
63758278231	66769	365	240	1	0
63758279130	66751	363	240	1	0
63758280030	66732	361	240	1	0
63758280930	66722	360	240	1	0
63758281830	66697	359	240	1	0
63758282730	66684	358	240	1	0
63758283630	66661	358	240	1	0
63758284531	66636	357	240	1	0
63758285431	66616	357	240	1	0
63758286279	66751	363	248	1	0
63758287180	66732	361	247	1	0
63758288080	66722	360	246	1	0
63758288980	66697	359	246	1	0
63758289880	66684	358	245	1	0
63758290780	66661	358	244	1	0
63758291680	66636	357	244	1	0
63758292580	66616	357	243	1	0
63758293479	66604	356	244	1	0
63758294380	66593	356	244	1	0
63758295280	66580	356	243	1	0
63758296180	66553	355	243	1	0
63758297080	66536	355	243	1	0
63758297980	66515	355	243	1	0
63758298880	66498	355	242	1	0
63758299780	66479	355	242	1	0
63758300679	66456	355	241	1	2
63758301580	66429	355	240	1	5
63758302480	66426	355	241	1	11
63758303380	66411	355	240	1	18
63758304280	66392	355	239	1	30
63758305180	66358	354	239	1	44
63758306080	66328	354	239	1	65
63758306980	66312	354	237	1	102
63758307879	66281	355	233	1	110
63758308780	66240	355	232	1	121
63758309680	66194	355	231	1	133
63758310580	66162	355	231	1	156
63758311480	66126	355	231	1	223
63758312380	66108	355	231	1	314
63758313280	66081	355	232	1	399
63758314180	66061	355	233	1	492
63758315080	66037	357	234	1	619
63758315980	66013	358	235	1	718
63758316879	65989	358	236	1	811
63758317780	65971	358	237	1	898
63758318680	65952	356	238	1	848
63758319580	65957	354	240	1	777
63758320480	65962	354	240	1	828
63758321380	65965	353	242	1	873
63758322280	65962	353	243	1	920
63758323180	65959	352	244	1	961
63758324080	65945	352	245	1	991
63758324979	65935	352	246	1	998
63758325880	65931	352	247	1	998
63758326780	65920	352	247	1	989
63758327680	65917	352	248	1	964
63758328580	65905	352	248	1	938
63758329480	65888	353	248	1	786
63758330380	65881	353	248	1	791
63758331280	65860	352	248	1	678
63758332179	65843	352	248	1	442
63758333080	65828	352	247	1	538
63758333980	65821	352	247	1	476
63758334880	65799	352	247	1	509
63758335780	65780	352	247	1	436
63758336680	65754	352	247	1	355
63758337580	65738	352	246	1	233
63758338480	65709	352	246	1	271
63758339379	65691	352	246	1	246
63758340280	65670	352	246	1	208
63758341180	65656	352	245	1	181
63758342080	65635	353	245	1	188
63758342980	65610	353	245	1	220
63758343880	65596	353	245	1	211
63758344780	65570	353	245	1	210
63758345680	65554	352	245	1	206
63758346579	65533	353	245	1	175
63758347480	65511	353	244	1	175
63758348380	65495	353	244	1	95
63758349280	65475	353	244	1	71
63758350180	65451	353	244	1	116
63758361920	65033	354	249	1	0
63758362432	65040	354	249	1	0
63758362960	65024	353	248	1	0
63758363472	65026	353	248	1	0
63758363984	65013	353	247	1	0
63758364496	65008	353	247	1	0
63758365040	64994	353	247	1	0
63758365552	64987	353	247	1	0
63758366064	64976	353	247	1	0
63758366576	64971	354	247	1	0
63758367088	64961	354	246	1	0
63758367600	64956	354	246	1	0
63758368112	64944	354	247	1	0
63758368624	64936	354	247	1	0
63758369200	64929	354	247	1	0
63758369712	64921	354	247	1	0
63758370224	64913	353	247	1	0
63758370736	64907	353	246	1	0
63758371248	64898	354	247	1	0
63758371760	64892	354	247	1	0
63758372272	64887	354	247	1	0
63758372784	64878	354	246	1	0
63758373296	64869	354	246	1	0
63758373808	64860	354	247	1	0
63758374320	64852	354	247	1	0
63758374832	64840	354	246	1	0
63758375344	64835	354	246	1	0
63758375856	64829	354	246	1	0
63758376368	64822	354	246	1	0
63758376880	64814	354	246	1	0
63758377520	64807	354	246	1	0
63758378032	64800	354	245	1	0
63758378544	64773	354	239	1	0
63758379056	64750	355	237	1	0
63758379568	64726	355	235	1	2
63758380080	64706	355	234	1	5
63758380592	64683	355	232	1	7
63758381104	64659	355	231	1	10
63758381616	64639	355	231	1	10
63758382128	64618	356	229	1	20
63758382640	64601	356	230	1	27
63758383152	64584	356	229	1	35
63758383664	64568	356	229	1	45
63758384176	64553	356	228	1	55
63758384688	64541	356	228	1	69
63758385200	64530	356	228	1	85
63758385712	64515	356	228	1	104
63758386224	64502	356	229	1	110
63758386736	64488	356	229	1	109
63758387248	64476	356	229	1	112
63758387760	64463	356	229	1	120
63758388272	64453	356	229	1	126
63758388784	64442	357	229	1	128
63758389296	64430	357	229	1	136
63758389808	64419	357	229	1	152
63758390320	64411	357	231	1	122
63758390832	64414	357	233	1	136
63758391344	64413	357	234	1	160
63758391856	64412	357	235	1	192
63758392368	64410	357	236	1	216
63758392880	64407	357	237	1	256
63758393392	64404	360	237	1	296
63758394160	64399	360	238	1	352
