63758395357	64385	359	243	1	432
63758395837	64381	361	242	1	872
63758396324	64368	360	241	1	872
63758396804	64362	360	240	1	920
63758397299	64353	360	241	1	1008
63758397779	64350	356	242	1	1008
63758398259	64336	356	241	1	1008
63758398739	64342	356	243	1	1008
63758399249	64335	356	243	1	1016
63758399729	64325	356	243	1	1016
63758400209	64324	356	244	1	1016
63758400689	64323	356	245	1	1016
63758401169	64324	356	246	1	1016
63758401649	64321	356	246	1	1016
63758402129	64315	356	246	1	1016
63758402609	64314	356	247	1	1016
63758403149	64305	356	248	1	1016
63758403629	64298	356	248	1	1016
63758404109	64298	356	249	1	1016
63758404589	64284	356	249	1	1016
63758405069	64283	356	248	1	1016
63758405549	64283	356	249	1	1016
63758406029	64273	356	249	1	1016
63758406509	64268	356	251	1	1016
63758406989	64264	356	250	1	1016
63758407469	64251	356	251	1	1016
63758407949	64248	356	252	1	1016
63758408429	64240	356	251	1	1016
63758408909	64237	356	253	1	1016
63758409389	64233	356	252	1	1008
63758409869	64214	356	251	1	1008
63758410349	64209	357	251	1	1008
63758410949	64206	357	251	1	1008
63758411429	64198	357	252	1	1000
63758411909	64190	357	251	1	936
63758412389	64176	357	250	1	888
63758412869	64165	357	250	1	816
63758413349	64153	357	251	1	760
63758413829	64148	357	250	1	704
63758414309	64137	357	249	1	632
63758414789	64119	357	249	1	560
63758415269	64117	357	250	1	384
63758415749	64104	357	250	1	408
63758416229	64095	358	248	1	368
63758416709	64081	358	249	1	368
63758417189	64068	358	249	1	344
63758417669	64060	358	248	1	320
63758418149	64051	358	249	1	296
63758418629	64037	358	248	1	280
63758419109	64025	358	248	1	288
63758419589	64015	358	248	1	272
63758420069	64006	358	248	1	272
63758420549	63996	358	248	1	264
63758421029	63983	358	248	1	256
63758421509	63971	358	247	1	256
63758421989	63962	358	248	1	248
63758422469	63954	358	247	1	256
63758422949	63935	358	247	1	240
63758423429	63923	358	246	1	256
63758423909	63917	358	248	1	240
63758424389	63909	359	248	1	232
63758424869	63906	359	248	1	224
63758425349	63897	359	248	1	224
63758425829	63888	359	248	1	216
63758426549	63882	360	247	1	160
63758427029	63865	360	247	1	105
63758427509	63854	360	247	1	101
63758427989	63842	360	247	1	114
63758428469	63844	362	246	1	125
63758428949	63835	364	246	1	136
63758429429	63821	364	246	1	144
63758429909	63809	364	246	1	144
63758430389	63801	364	247	1	128
63758430869	63796	364	248	1	120
63758431349	63785	364	247	1	113
63758431829	63772	364	247	1	101
63758432309	63763	364	248	1	87
63758432789	63754	364	248	1	75
63758433269	63747	364	248	1	65
63758433749	63741	364	248	1	56
63758434229	63732	364	248	1	47
63758434709	63723	364	247	1	38
63758415269	64117	357	250	1	384
63758415509	64110	357	250	1	384
63758415749	64104	357	250	1	408
63758415989	64098	357	248	1	392
63758416229	64095	358	248	1	368
63758416469	64086	358	248	1	376
63758416709	64081	358	249	1	368
63758416949	64076	358	249	1	352
63758417189	64068	358	249	1	344
63758417429	64059	358	249	1	336
63758417669	64060	358	248	1	320
63758417909	64054	358	248	1	312
63758418149	64051	358	249	1	296
63758418389	64046	358	249	1	272
63758418629	64037	358	248	1	280
63758418869	64035	358	248	1	296
63758419109	64025	358	248	1	288
63758419349	64023	358	248	1	280
63758419589	64015	358	248	1	272
63758419829	64006	358	248	1	272
63758420069	64006	358	248	1	272
63758420309	64003	358	248	1	264
63758420549	63996	358	248	1	264
63758420789	63990	358	248	1	264
63758421029	63983	358	248	1	256
63758421269	63978	358	248	1	256
63758421509	63971	358	247	1	256
63758421749	63968	358	247	1	248
63758421989	63962	358	248	1	248
63758422229	63960	358	248	1	256
63758422469	63954	358	247	1	256
63758422709	63941	358	247	1	240
63758422949	63935	358	247	1	240
63758423189	63927	358	247	1	256
63758423429	63923	358	246	1	256
63758423669	63916	358	247	1	256
63758423909	63917	358	248	1	240
63758424149	63910	359	248	1	240
63758424389	63909	359	248	1	232
63758424629	63903	359	248	1	224
63758424869	63906	359	248	1	224
63758425109	63899	359	247	1	232
63758425349	63897	359	248	1	224
63758425589	63892	359	247	1	200
63758425829	63888	359	248	1	216
63758426069	63884	359	247	1	208
